"Resp_id1","strata","bra10grp","aldergrp","udgrp","loengrp","int_resultat","metode","pervgt","A1","A1a","A3","A4","A5","A7","A8","A9","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B11","B12","B13","B14","B15","C1","C2","C3","C4","C5","D1","D2","D3","D4","E3","E3a","E3b","E3c","E4","E4a","E4b","E4c","E1","E1a","E1b","E1c","E2","E2a","E2b","E2c","F1","F1a","F1b","F1c","F2","F2a","F2b","F2c","G1","G1a","G1b","G1c","G2","G2a","G2b","G2c","G3","G3a","G3b","G3c","H1","H2","H3","H4","J1","J2","ISCO_NU","ISCO_DA"
"LS611905",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,2,1,1,478.5998892,1,NA,90,NA,1,1,1,1,1,2,1,4,2,2,3,2,3,2,3,2,4,5,5,3,3,3,3,3,1,1,1,3,4,1,NA,NA,5,3,NA,NA,4,1,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,90,3,4226,4226
"LS612042",10,"9 Offentlig administration, undervisning og sundhed",2,2,4,1,1,1328.178772,1,NA,70,NA,1,1,1,1,1,1,1,1,4,2,4,1,4,3,1,3,1,4,3,2,2,2,2,1,1,5,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,3,1,5,3,NA,NA,5,3,NA,NA,1,3,3,1,2,2,3,1,5,3,NA,NA,NA,NA,NA,NA,70,3,2341,2341
"LS613663",2,"4 Handel og transport mv.",1,2,4,1,2,1361.122866,1,NA,18,NA,1,1,1,2,2,1,2,2,3,3,4,3,3,2,2,2,3,4,3,1,1,2,3,3,2,5,3,2,2,1,2,2,5,3,NA,NA,5,3,NA,NA,1,1,2,2,3,1,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,18,3,4311,4311
"LS613774",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",1,3,4,1,2,1160.73239,1,NA,98,NA,1,2,2,2,3,3,2,4,2,1,5,2,2,2,2,3,4,5,4,3,3,3,1,1,1,5,1,3,1,1,3,1,5,2,NA,NA,5,2,NA,NA,1,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,1,2,1,NA,NA,NA,NA,42,3,3359,3359
"LS614037",2,"9 Offentlig administration, undervisning og sundhed",3,2,1,1,1,951.0459942,1,NA,44,NA,1,2,2,2,1,1,3,2,4,2,3,2,3,5,5,3,3,5,5,2,1,1,3,1,1,4,4,3,3,1,2,1,5,3,NA,NA,5,3,NA,NA,2,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,44,3,5322,5322
"LS614865",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",1,3,4,1,2,1437.190941,1,NA,11,NA,1,1,1,2,1,1,2,3,2,1,4,3,3,3,2,2,2,2,2,1,1,2,3,3,2,3,3,2,3,1,1,1,5,3,NA,NA,5,3,NA,NA,2,1,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,11,3,2149,2149
"LS615207",6,"9 Offentlig administration, undervisning og sundhed",3,1,3,1,2,663.9151256,1,NA,16,NA,1,1,1,1,2,1,1,3,2,3,2,3,2,1,3,3,4,4,4,3,3,3,3,3,2,5,3,2,2,3,3,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,16,3,3343,3343
"LS615904",2,"3 Bygge og anlæg",1,2,2,1,1,1571.668919,1,NA,25,NA,1,1,1,1,1,1,1,4,1,1,3,1,1,1,1,1,3,5,4,3,3,3,3,3,2,5,2,2,1,1,1,1,3,2,3,1,1,1,1,1,1,1,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,67,3,7112,7112
"LS616955",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,3,1,1,391.4285186,1,NA,46,NA,1,1,1,1,1,1,2,5,2,2,5,1,2,2,2,2,2,5,5,3,3,3,3,3,1,5,1,3,2,3,2,1,5,3,NA,NA,5,3,NA,NA,2,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,3,3,7233,7233
"LS617113",4,"4 Handel og transport mv.",1,2,1,1,2,1970.893176,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,98,3,9999,9999
"LS617518",7,"4 Handel og transport mv.",2,1,2,1,2,2994.901362,1,NA,1,NA,1,1,1,1,1,3,3,1,4,4,4,3,2,1,4,5,3,1,2,3,3,3,3,3,1,5,3,2,5,3,NA,NA,1,3,1,1,1,3,1,1,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,1,2,4,5,3,NA,NA,NA,NA,NA,NA,88,3,8322,8322
"LS618510",8,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,3,4,1,1,1104.904573,1,NA,48,NA,1,1,1,1,2,3,3,3,3,4,4,2,4,4,3,3,3,4,3,3,3,3,3,2,2,4,2,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,3,1,4,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,22,3,2142,2142
"LS619919",4,"9 Offentlig administration, undervisning og sundhed",3,2,2,1,1,798.6030439,1,NA,93,NA,1,1,1,1,1,2,2,4,1,1,1,1,5,4,1,1,1,5,5,3,3,3,3,3,2,5,4,4,1,3,2,2,1,3,2,1,8,8,NA,NA,8,8,NA,NA,8,8,NA,NA,8,8,NA,NA,8,8,NA,NA,8,8,NA,NA,8,8,NA,NA,NA,NA,NA,NA,998,8,3344,3344
"LS620014",8,"4 Handel og transport mv.",2,2,3,1,2,1249.06286,1,NA,24,NA,1,1,1,1,1,1,1,1,1,3,2,4,3,1,4,3,4,4,3,3,3,3,3,3,1,5,2,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,25,3,4311,4311
"LS620781",5,"9 Offentlig administration, undervisning og sundhed",1,3,4,1,2,4199.359358,1,NA,47,NA,1,1,1,1,1,1,1,2,1,2,3,1,1,1,1,2,4,4,5,3,3,3,3,3,1,5,1,1,1,3,1,1,1,3,3,2,4,3,NA,NA,1,3,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,47,3,2261,2261
"LS621032",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,1,4,1,2,1252.943673,1,NA,38,NA,1,1,1,1,1,1,1,3,2,2,2,2,2,3,2,2,2,2,3,1,1,1,1,2,3,3,4,3,1,1,3,1,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,38,3,8344,8344
"LS623234",2,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,3,1,2,1185.304186,1,NA,97,NA,1,2,2,1,1,2,2,3,2,2,2,2,2,2,1,3,4,3,3,3,3,3,1,1,1,4,3,2,2,1,3,1,5,3,NA,NA,4,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,97,3,3111,3111
"LS623844",3,"8 Erhvervsservice",1,2,2,1,2,3628.589403,1,NA,52,NA,1,2,2,2,4,2,2,2,3,3,4,4,2,2,5,3,5,5,3,3,1,2,3,2,2,5,3,2,3,2,2,3,1,1,1,3,5,9,NA,NA,1,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,52,3,4311,5132
"LS624010",8,"9 Offentlig administration, undervisning og sundhed",2,3,3,1,1,998.5319806,1,NA,54,NA,1,2,2,2,1,2,2,3,1,2,5,2,2,2,1,2,3,3,5,1,3,3,1,1,1,5,4,3,1,1,1,1,5,3,NA,NA,3,1,3,2,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,4110,4110
"LS624685",3,"9 Offentlig administration, undervisning og sundhed",2,3,2,1,2,2008.945734,1,NA,13,NA,1,1,1,1,2,2,2,5,2,2,5,4,2,3,3,5,3,5,5,1,1,2,1,1,1,5,4,3,2,1,2,1,1,3,1,1,5,3,NA,NA,1,1,1,1,5,9,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,66,3,2343,9999
"LS624785",8,"9 Offentlig administration, undervisning og sundhed",3,3,3,1,1,673.284859,1,NA,48,NA,1,1,1,1,2,1,1,3,2,2,4,2,2,2,2,3,4,3,4,3,3,3,3,3,2,5,2,2,2,3,3,1,5,3,NA,NA,4,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,2,3,1,1,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,70,2,2310,2310
"LS625050",3,"9 Offentlig administration, undervisning og sundhed",2,2,1,1,1,2578.47145,1,NA,38,NA,1,1,1,1,9,2,2,4,3,4,3,5,1,1,5,5,5,5,5,3,3,3,3,3,1,5,2,4,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,38,3,4120,9999
"LS625513",8,"9 Offentlig administration, undervisning og sundhed",3,3,2,1,1,618.5616718,1,NA,48,NA,1,1,1,1,3,1,2,4,2,2,5,2,2,9,3,4,9,5,5,3,3,3,2,9,1,5,1,2,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,3,3,9,2,5,3,NA,NA,5,3,NA,NA,4,1,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,48,3,2330,2330
"LS625877",1,"9 Offentlig administration, undervisning og sundhed",3,3,1,1,2,701.0009255,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,2,2,35,3,9999,9999
"LS626210",10,"9 Offentlig administration, undervisning og sundhed",2,2,4,1,1,838.4654818,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,2,3,9999,9999
"LS626241",10,"2 Industri, råstofindvinding og forsyningsvirksomhed",1,1,3,1,1,3430.976601,1,NA,90,NA,1,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,2,5,4,3,3,3,3,3,2,3,4,4,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,53,3,9329,9999
"LS626713",5,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,2,1,2,651.8174355,1,NA,91,NA,1,1,1,1,1,1,1,3,1,4,3,4,4,1,5,4,5,5,4,3,1,3,3,3,1,4,3,4,4,2,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,30,3,7531,7531
"LS626923",4,"6 Finansiering og forsikring",3,1,4,1,2,696.8545305,1,NA,74,NA,1,1,1,1,2,2,2,3,2,2,4,2,2,2,2,2,2,3,3,1,1,2,2,3,1,5,1,1,2,3,1,1,2,3,1,2,2,3,3,1,1,1,3,1,5,3,NA,NA,5,3,NA,NA,1,1,3,1,3,1,3,1,1,1,3,2,NA,NA,NA,NA,74,3,1120,1120
"LS627376",10,"6 Finansiering og forsikring",2,2,1,1,1,900.4901431,1,NA,62,NA,1,1,1,1,2,1,2,2,4,3,2,2,4,4,1,5,3,5,4,3,3,3,3,3,1,5,2,3,3,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,94,3,3312,3312
"LS627620",5,"9 Offentlig administration, undervisning og sundhed",2,2,2,1,1,1579.623216,1,NA,64,NA,1,1,1,1,2,1,1,4,2,2,2,1,2,3,1,2,2,4,3,3,1,3,3,3,2,5,4,4,3,3,3,2,5,3,NA,NA,4,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,46,3,2343,2343
"LS627922",6,"9 Offentlig administration, undervisning og sundhed",3,2,3,1,1,294.1400422,1,NA,64,NA,1,1,1,1,1,1,1,3,1,1,1,1,1,5,2,4,3,2,3,1,1,1,3,3,2,1,5,5,1,1,1,1,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,64,3,5329,9999
"LS628243",4,"9 Offentlig administration, undervisning og sundhed",1,3,4,1,2,1160.73239,1,NA,98,NA,1,1,1,1,2,2,2,3,2,3,3,2,4,3,3,2,4,5,4,3,3,3,3,3,2,5,3,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,4110,4110
"LS628285",8,"6 Finansiering og forsikring",3,3,4,1,2,673.284859,1,NA,48,NA,1,1,1,1,1,2,2,3,2,3,4,3,3,4,4,2,1,5,4,3,3,3,3,3,1,4,2,3,4,3,NA,NA,5,3,NA,NA,3,3,3,1,2,3,3,1,5,3,NA,NA,5,3,NA,NA,1,3,3,1,1,3,3,1,1,3,3,1,NA,NA,NA,NA,54,3,2512,2512
"LS628870",9,"9 Offentlig administration, undervisning og sundhed",2,3,2,1,2,2459.188307,1,NA,69,NA,1,2,2,1,2,1,2,3,2,2,4,2,3,5,1,3,5,5,3,3,3,3,3,3,3,1,5,3,1,3,1,1,1,3,1,1,5,3,NA,NA,1,3,1,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,62,3,2343,2343
"LS629139",3,"9 Offentlig administration, undervisning og sundhed",2,3,2,1,1,2008.945734,1,NA,37,NA,1,1,1,1,2,1,2,4,2,2,4,2,1,1,1,2,2,5,3,3,3,3,3,3,1,4,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,999,3,2341,9999
"LS629255",9,"9 Offentlig administration, undervisning og sundhed",2,2,2,1,2,2543.197195,1,NA,62,NA,1,1,1,1,2,2,2,4,2,3,2,3,3,2,3,3,3,5,2,3,3,3,3,3,2,1,2,5,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,1,1,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,62,3,5311,5311
"LS629856",8,"8 Erhvervsservice",2,3,4,1,1,1104.904573,1,NA,48,NA,1,1,1,1,1,2,2,3,2,3,2,2,3,2,3,4,4,5,4,3,3,3,3,3,1,5,2,2,1,3,2,1,3,3,3,2,4,3,NA,NA,1,3,3,1,5,3,NA,NA,5,3,NA,NA,2,3,3,1,2,3,3,1,5,3,NA,NA,NA,NA,NA,NA,17,3,3314,3314
"LS630092",4,"6 Finansiering og forsikring",1,3,4,1,2,1160.73239,1,NA,74,NA,1,1,1,1,2,3,2,4,2,2,4,3,2,3,2,2,3,5,2,1,1,2,1,2,1,5,2,2,3,1,3,3,5,3,NA,NA,5,3,NA,NA,2,3,2,2,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,98,3,2521,2521
"LS630315",8,"10 Kultur, fritid og anden service",1,2,1,1,2,2018.055098,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,5,48,3,9999,9999
"LS631165",5,"4 Handel og transport mv.",1,2,4,1,1,3804.889492,1,NA,11,NA,1,2,2,1,1,1,2,2,2,2,4,2,2,2,4,4,2,2,4,3,3,3,3,3,1,5,2,2,2,3,3,2,1,3,3,2,5,3,NA,NA,1,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,3,2,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,47,3,7231,7231
"LS631894",3,"10 Kultur, fritid og anden service",2,3,3,1,1,2081.566113,1,NA,38,NA,1,1,1,1,1,2,1,4,2,2,4,2,2,2,2,2,4,1,2,3,3,3,3,3,2,5,4,3,3,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,3,1,1,3,2,2,2,3,3,2,NA,NA,NA,NA,91,3,2522,9999
"LS633284",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",1,3,4,1,2,1415.127949,1,NA,98,NA,1,1,1,2,3,2,1,4,2,2,5,4,2,1,3,3,4,5,4,3,3,3,3,3,1,5,1,1,3,2,1,1,4,2,NA,NA,3,3,3,1,2,2,3,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,1,NA,NA,NA,NA,NA,NA,66,3,3119,3119
"LS633668",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,2,1354.692186,1,NA,98,NA,1,2,2,2,1,2,2,2,2,3,2,1,2,2,2,1,1,1,3,2,1,1,2,2,2,2,3,3,4,1,NA,NA,1,2,2,2,3,1,2,2,3,2,2,2,2,2,2,3,1,2,2,1,5,2,NA,NA,4,1,NA,NA,5,2,NA,NA,NA,NA,NA,NA,98,3,9999,9999
"LS633688",6,"9 Offentlig administration, undervisning og sundhed",3,3,3,1,1,454.3670853,2,1,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,5,5,46,3,9999,9999
"LS633816",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,4,1,1,1165.832735,1,NA,16,NA,1,1,1,1,1,1,2,2,3,3,2,2,4,1,2,1,1,3,3,3,3,3,3,3,2,4,2,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,91,3,8121,9999
"LS634066",6,"9 Offentlig administration, undervisning og sundhed",2,2,1,1,1,1350.292582,1,NA,57,NA,1,1,1,1,2,3,2,2,4,3,4,3,3,1,3,2,5,5,5,3,3,3,3,3,2,5,4,5,2,3,2,2,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,57,3,2343,2343
"LS634577",3,"4 Handel og transport mv.",2,2,1,1,1,2578.47145,1,NA,37,NA,1,1,1,1,1,3,5,3,4,4,2,2,3,3,2,2,4,4,5,3,3,3,3,3,2,5,2,4,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,37,1,9412,9412
"LS634695",8,"4 Handel og transport mv.",1,2,4,1,2,2072.778285,1,NA,48,NA,1,2,2,2,3,2,3,3,2,2,3,2,2,1,2,3,2,5,4,1,1,1,1,1,1,5,2,2,3,2,3,2,4,2,NA,NA,3,1,3,2,2,1,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,70,3,1221,2432
"LS635220",2,"4 Handel og transport mv.",2,2,2,1,2,1352.203526,1,NA,18,NA,1,1,1,1,1,1,2,2,3,3,2,2,3,1,1,3,1,4,4,1,3,3,3,3,2,5,4,3,4,2,NA,NA,1,1,3,1,1,3,3,1,2,3,3,1,5,3,NA,NA,5,3,NA,NA,1,3,3,2,4,3,NA,NA,1,3,3,2,NA,NA,NA,NA,18,3,4321,4321
"LS636814",8,"5 Information og kommunikation",1,2,2,1,2,2124.42769,1,NA,48,NA,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,1,5,4,2,4,3,NA,NA,1,3,2,2,4,3,NA,NA,2,2,2,2,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,4,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,39,3,1221,1221
"LS637153",10,"9 Offentlig administration, undervisning og sundhed",1,3,3,1,2,1992.776603,1,NA,70,NA,2,NA,NA,NA,1,2,2,3,2,2,1,2,1,4,3,3,1,4,2,NA,NA,NA,NA,NA,3,4,3,2,1,NA,1,1,5,NA,NA,NA,5,NA,NA,NA,2,NA,2,1,5,NA,NA,NA,5,NA,NA,NA,4,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,51,3,2330,9999
"LS639127",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,2,1350.292582,2,1,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,57,3,9999,9999
"LS639468",4,"2 Industri, råstofindvinding og forsyningsvirksomhed",3,2,4,1,2,700.7192209,1,NA,39,NA,1,1,1,1,1,2,1,5,1,1,5,2,2,1,2,5,1,5,4,3,3,3,3,3,2,5,3,2,2,3,3,1,1,3,3,1,1,3,3,1,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,39,2,3322,3322
"LS639626",7,"6 Finansiering og forsikring",3,2,4,1,2,2158.670088,1,NA,48,NA,1,1,1,1,3,1,2,3,2,3,3,4,3,1,3,3,4,5,2,3,3,3,3,3,2,5,3,5,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,15,3,2411,9999
"LS640473",8,"8 Erhvervsservice",2,3,4,1,1,1104.904573,1,NA,48,NA,1,1,1,1,1,2,2,4,2,2,2,1,2,2,2,4,4,5,3,3,3,3,3,3,2,5,1,3,1,3,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,54,3,3341,3341
"LS640862",9,"4 Handel og transport mv.",1,2,2,1,1,3707.616323,1,NA,62,NA,1,2,2,1,1,1,1,2,2,2,2,2,4,2,4,4,3,1,2,3,3,3,3,3,2,5,2,3,3,2,2,1,1,3,1,1,1,3,2,1,2,2,3,1,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,2,3,2,1,5,3,NA,NA,NA,NA,NA,NA,45,2,3322,3322
"LS641307",6,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,2,1,1,1350.292582,1,NA,82,NA,1,1,1,1,5,5,3,1,2,3,2,5,5,1,1,5,5,5,5,3,3,3,3,3,1,3,2,3,4,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,NA,NA,NA,NA,82,3,9611,9611
"LS642472",7,"4 Handel og transport mv.",2,3,4,1,2,1548.967473,1,NA,70,NA,1,1,1,1,3,2,2,4,2,2,3,2,2,1,3,3,4,5,5,3,3,3,3,3,2,5,2,3,1,3,3,1,1,3,3,1,1,3,3,1,3,3,3,2,5,3,NA,NA,5,3,NA,NA,1,3,1,2,5,3,NA,NA,4,3,NA,NA,NA,NA,NA,NA,70,1,1120,1221
"LS642697",5,"1 Landbrug, skovbrug og fiskeri",2,2,1,1,1,1579.623216,1,NA,89,NA,1,1,1,1,3,2,3,1,3,3,1,5,3,1,5,5,5,5,5,3,3,3,3,3,2,4,2,4,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,5,3,NA,NA,1,3,2,1,5,3,NA,NA,NA,NA,NA,NA,89,3,9213,9213
"LS642903",8,"2 Industri, råstofindvinding og forsyningsvirksomhed",2,2,3,1,2,1142.690268,1,NA,34,NA,1,1,1,1,1,1,3,3,4,3,3,2,1,1,1,2,1,1,3,3,3,3,3,3,1,1,3,3,2,3,2,2,5,3,NA,NA,5,3,NA,NA,3,3,2,2,1,3,2,1,1,3,2,1,1,3,2,2,1,3,2,1,1,3,2,1,NA,NA,NA,NA,48,3,8189,8189
"LS643268",4,"9 Offentlig administration, undervisning og sundhed",1,1,1,1,1,1712.632926,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,5,999,3,9999,9999
